Receipt No.,Account,Transaction_Type,Money_In,Money_Out,Balance,DayOfWeekName,Completion Time
AJDG43H91C,Mpesa Charges,Mpesa Charges,0.0,9.0,3623.95,Saturday,2023-05-20 00:18:14
HW31ZLEHLS,Smith-Bishop,Pay Bill,0.0,850.0,3632.95,Saturday,2023-05-20 00:18:14
Q7PBUVEZAL,Mpesa Charges,Mpesa Charges,0.0,4.0,4482.95,Friday,2023-05-19 23:05:53
7TT3FFNYLJ,Smith-Bishop,Pay Bill,0.0,400.0,4486.95,Friday,2023-05-19 23:05:53
7OR6WD0BOU,Mpesa Charges,Mpesa Charges,0.0,9.0,4886.95,Friday,2023-05-19 22:38:04
GAOGIGLOE4,Smith-Bishop,Pay Bill,0.0,750.0,4895.95,Friday,2023-05-19 22:38:04
WP0HOS21WC,Mpesa Charges,Mpesa Charges,0.0,4.0,5645.95,Friday,2023-05-19 21:48:20
KWEEA7GS0O,Smith-Bishop,Pay Bill,0.0,400.0,5649.95,Friday,2023-05-19 21:48:20
JNSPB194KZ,Mpesa Charges,Mpesa Charges,0.0,4.0,6049.95,Friday,2023-05-19 21:04:35
8H2X31H3W5,Smith-Bishop,Pay Bill,0.0,400.0,6053.95,Friday,2023-05-19 21:04:35
PEZ8UGNJC0,Mpesa Charges,Mpesa Charges,0.0,9.0,6453.95,Friday,2023-05-19 20:52:20
U8ZK5W5JLG,Mclaughlin PLC,Pay Bill,0.0,1000.0,6462.95,Friday,2023-05-19 20:52:20
IEJORD9I9O,Mpesa Charges,Mpesa Charges,0.0,12.0,7462.95,Friday,2023-05-19 20:49:08
6II1LXYE72,Charles Casey,Send Money,0.0,630.0,7474.95,Friday,2023-05-19 20:49:08
9D05LJ5NNV,Ryan Edwards,Send Money,0.0,100.0,8104.95,Friday,2023-05-19 18:23:07
W8UP5808ZR,Conner Ltd,Till No,0.0,365.0,8204.95,Friday,2023-05-19 18:09:38
V9ZD1R6JNI,Mpesa Charges,Mpesa Charges,0.0,51.0,8569.95,Friday,2023-05-19 15:45:02
Q5LD11UYJW,Joseph Perez,Send Money,0.0,3300.0,8620.95,Friday,2023-05-19 15:45:02
RI5OCOXNEI,Dorothy Price,Send Money,0.0,3300.0,8620.95,Friday,2023-05-19 15:45:02
JLLSXD9B13,Hoffman Ltd,Bank Transfer,10000.0,0.0,11920.95,Friday,2023-05-19 15:43:41
OS9IPTYPX5,Mpesa Charges,Mpesa Charges,0.0,12.0,1920.95,Friday,2023-05-19 12:14:52
IZVUSCOHLZ,Kristin Lloyd,Send Money,0.0,619.0,1932.95,Friday,2023-05-19 12:14:52
TINY1LDWDU,Mpesa Charges,Mpesa Charges,0.0,32.0,2551.95,Thursday,2023-05-18 13:47:46
4R56SY8ZSL,Kristin Lloyd,Send Money,0.0,2330.0,2583.95,Thursday,2023-05-18 13:47:46
5TD0UVK0GD,Mpesa Charges,Mpesa Charges,0.0,14.0,4913.95,Wednesday,2023-05-17 20:53:46
VOORRCSP6W,"Benitez, Palmer and Lane",Pay Bill,0.0,1358.0,4927.95,Wednesday,2023-05-17 20:53:46
HT5WXQLO8G,Hamilton-Davenport,Bank Transfer,5000.0,0.0,6285.95,Wednesday,2023-05-17 20:44:05
0WWHQMJKLU,Mpesa Charges,Mpesa Charges,0.0,4.0,1285.95,Wednesday,2023-05-17 07:22:34
A4D7AJ1PE6,White-Fowler,Pay Bill,0.0,500.0,1289.95,Wednesday,2023-05-17 07:22:34
798YKIR1HW,Warren-Riley,Till No,0.0,700.0,1789.95,Tuesday,2023-05-16 21:48:09
HNYTJ8FZJC,Mpesa Charges,Mpesa Charges,0.0,32.0,2489.95,Tuesday,2023-05-16 20:20:28
65WHQ5CGQV,Marissa Taylor,Send Money,0.0,2268.0,2521.95,Tuesday,2023-05-16 20:20:28
ZOY3SY19EW,Michael Sanchez,Send Money,0.0,90.0,4789.95,Tuesday,2023-05-16 18:57:20
0L9O29OUYN,Mpesa Charges,Mpesa Charges,0.0,12.0,4879.95,Tuesday,2023-05-16 18:53:30
HGHAST8IKC,Vickie Orozco,Send Money,0.0,860.0,4891.95,Tuesday,2023-05-16 18:53:30
RT8PW11TMH,Mpesa Charges,Mpesa Charges,0.0,6.0,5751.95,Tuesday,2023-05-16 09:38:18
QI9H0W4M7I,Linda Calderon,Send Money,0.0,450.0,5757.95,Tuesday,2023-05-16 09:38:18
M3SQFHC0XG,Mpesa Charges,Mpesa Charges,0.0,32.0,6207.95,Monday,2023-05-15 20:04:11
O87Y1ZCVHR,Brian Nguyen,Send Money,0.0,1793.0,6239.95,Monday,2023-05-15 20:04:11
YO2LN9E86S,"Johnson, Craig and Garcia",Till No,0.0,250.0,8032.95,Monday,2023-05-15 19:53:07
82CXNTNIRV,Mpesa Charges,Mpesa Charges,0.0,22.0,8282.95,Monday,2023-05-15 08:20:46
TF8LDUA0TY,Elizabeth York,Send Money,0.0,1250.0,8304.95,Monday,2023-05-15 08:20:46
SW0CXMZB76,"Nguyen, Hawkins and Cantu",Till No,0.0,100.0,9554.95,Sunday,2023-05-14 18:37:45
TKQSKDKC66,Tanner Moore,Send Money,0.0,70.0,9654.95,Sunday,2023-05-14 18:31:41
5LD8ZZUGH9,Lopez-Rodgers,Till No,0.0,1550.0,9724.95,Sunday,2023-05-14 18:27:59
57HONF2FFD,Hall-Davis,Bank Transfer,10000.0,0.0,11274.95,Sunday,2023-05-14 18:25:44
I72B5HX90B,Mpesa Charges,Mpesa Charges,0.0,50.0,1274.95,Saturday,2023-05-13 16:13:39
4GVZGE6QX7,Larsen-Mullins,Cash Withdrawal,0.0,2800.0,1324.95,Saturday,2023-05-13 16:13:39
YZY8Y760B5,Mpesa Charges,Mpesa Charges,0.0,28.0,4124.95,Saturday,2023-05-13 15:53:44
B9DWCZZ06G,Patel and Sons,Cash Withdrawal,0.0,1350.0,4152.95,Saturday,2023-05-13 15:53:44
VCQUODNSQX,Mpesa Charges,Mpesa Charges,0.0,27.0,5502.95,Saturday,2023-05-13 15:36:31
EJNFS5O0G5,"Johnston, Coffey and Ellis",Cash Withdrawal,0.0,500.0,5529.95,Saturday,2023-05-13 15:36:31
FJOIL0RYG3,Mpesa Charges,Mpesa Charges,0.0,12.0,6029.95,Saturday,2023-05-13 15:11:40
WOYEENW2L9,George Smith,Send Money,0.0,550.0,6041.95,Saturday,2023-05-13 15:11:40
T6A1SE2R1F,Mpesa Charges,Mpesa Charges,0.0,12.0,6591.95,Saturday,2023-05-13 13:56:24
XF4M1534YG,Charles Davis,Send Money,0.0,650.0,6603.95,Saturday,2023-05-13 13:56:24
ML3L92T6GG,Mpesa Charges,Mpesa Charges,0.0,12.0,7253.95,Saturday,2023-05-13 12:10:41
IR0BD16KUF,Madison Johnson,Send Money,0.0,720.0,7265.95,Saturday,2023-05-13 12:10:41
B202TJ7W6J,"Sanders, Rogers and Kelly",Till No,0.0,1000.0,7985.95,Friday,2023-05-12 20:50:20
Y3BIWXLU8M,Mpesa Charges,Mpesa Charges,0.0,32.0,8985.95,Friday,2023-05-12 12:55:08
4DZQFJ5XI7,Brian Jones,Send Money,0.0,2148.0,9017.95,Friday,2023-05-12 12:55:08
1JOTBBHXTG,"Webb, Ramos and Rodgers",Bank Transfer,10000.0,0.0,11165.95,Friday,2023-05-12 12:49:44
HFNG5989FX,Mpesa Charges,Mpesa Charges,0.0,9.0,1165.95,Thursday,2023-05-11 21:00:10
JDF8SGW2OI,Davidson-Figueroa,Pay Bill,0.0,760.0,1174.95,Thursday,2023-05-11 21:00:10
YUZT4H58B0,Michael Sanchez,Send Money,0.0,90.0,1934.95,Thursday,2023-05-11 19:18:24
RJJITJFF5I,Yates-Dunn,Pay Bill,0.0,100.0,2024.95,Thursday,2023-05-11 19:16:38
H1R8BIUBPL,"Johnson, Craig and Garcia",Till No,0.0,60.0,2124.95,Thursday,2023-05-11 19:13:43
17YG1MKOF1,Mpesa Charges,Mpesa Charges,0.0,19.0,2184.95,Thursday,2023-05-11 13:22:19
3RBBM4K8L6,"Caldwell, King and Taylor",Pay Bill,0.0,1780.0,2203.95,Thursday,2023-05-11 13:22:19
O58LMRYSF9,Mpesa Charges,Mpesa Charges,0.0,12.0,5234.95,Tuesday,2023-05-09 22:24:12
72CWQ7IV0P,Brooke Hensley,Send Money,0.0,600.0,5246.95,Tuesday,2023-05-09 22:24:12
8UOCKCG67J,Merritt and Sons,Till No,0.0,650.0,5846.95,Tuesday,2023-05-09 21:45:55
DHNZ7Q7IEH,Mpesa Charges,Mpesa Charges,0.0,12.0,6496.95,Tuesday,2023-05-09 17:56:31
GMZF6OZR1W,Hannah Hernandez,Send Money,0.0,580.0,6508.95,Tuesday,2023-05-09 17:56:31
2K2QTSEDFH,"Johnson, Craig and Garcia",Till No,0.0,60.0,7088.95,Tuesday,2023-05-09 11:10:01
G118TCX0DL,Mpesa Charges,Mpesa Charges,0.0,22.0,7148.95,Monday,2023-05-08 21:12:47
CL5KC0MDU8,Christian Bennett,Send Money,0.0,1027.0,7170.95,Monday,2023-05-08 21:12:47
UUWTE1XVC8,Mpesa Charges,Mpesa Charges,0.0,55.0,8197.95,Monday,2023-05-08 16:20:23
4CF3XUE88G,Dean Curtis,Send Money,0.0,3700.0,8252.95,Monday,2023-05-08 16:20:23
N2SFD3NDL6,"Phillips, Peterson and King",Bank Transfer,10000.0,0.0,11952.95,Monday,2023-05-08 16:19:40
IPGTM6SU50,"Hill, Matthews and Martin",Till No,0.0,300.0,1952.95,Monday,2023-05-08 13:26:24
8MTDS9TF18,Mpesa Charges,Mpesa Charges,0.0,4.0,2252.95,Monday,2023-05-08 09:24:51
5EJ39WOH54,White-Fowler,Pay Bill,0.0,500.0,2256.95,Monday,2023-05-08 09:24:51
PZA2H0F4Q4,Michael Sanchez,Send Money,0.0,80.0,2756.95,Sunday,2023-05-07 16:19:41
8QE214I3AH,"Ho, Howell and Welch",Till No,0.0,130.0,2836.95,Sunday,2023-05-07 16:17:56
VEXH18MX5B,Mpesa Charges,Mpesa Charges,0.0,6.0,2966.95,Sunday,2023-05-07 16:15:46
7HQ4KHA3KZ,Madison Pugh,Send Money,0.0,120.0,2972.95,Sunday,2023-05-07 16:15:46
80PY1VA3B4,Jennifer Irwin,Send Money,0.0,70.0,3092.95,Sunday,2023-05-07 15:31:45
HALVBMT5NX,Margaret Wright,Send Money,0.0,30.0,3162.95,Sunday,2023-05-07 15:08:48
UZNLTE0CIX,Alicia Spence,Send Money,0.0,80.0,3192.95,Sunday,2023-05-07 14:14:40
WUP0O2PH71,Mpesa Charges,Mpesa Charges,0.0,12.0,3272.95,Sunday,2023-05-07 13:14:46
Y0DTJYAHY7,Luke Solomon,Send Money,0.0,850.0,3284.95,Sunday,2023-05-07 13:14:46
VBP5CBZY64,Airtime Purchase,Airtime Purchase,0.0,500.0,4134.95,Sunday,2023-05-07 11:00:02
7DKA5SERWQ,Moran LLC,Till No,0.0,80.0,4634.95,Sunday,2023-05-07 10:16:31
GMNVUJG6IL,Baker-Franco,Till No,0.0,800.0,4714.95,Saturday,2023-05-06 20:46:23
3VCGRV3K4T,Ryan Edwards,Send Money,0.0,50.0,5514.95,Saturday,2023-05-06 18:15:51
D3JXV66NNF,"Gomez, Rice and Simpson",Till No,0.0,2784.0,5564.95,Saturday,2023-05-06 18:09:19
MLC2490RVR,"Taylor, Williams and Lara",Till No,0.0,360.0,8348.95,Saturday,2023-05-06 18:00:39
KEXJEOYCIZ,Mpesa Charges,Mpesa Charges,0.0,6.0,8708.95,Saturday,2023-05-06 17:48:50
6GW1U1OQVT,Ryan Greene,Send Money,0.0,400.0,8714.95,Saturday,2023-05-06 17:48:50
RQ7W1UY4QT,Kimberly Hicks,Send Money,0.0,80.0,9114.95,Saturday,2023-05-06 17:42:04
0NTQVI06IS,Edwards and Sons,Pay Bill,0.0,210.0,9194.95,Saturday,2023-05-06 17:40:11
2NOWAMQCXV,Mpesa Charges,Mpesa Charges,0.0,6.0,9404.95,Saturday,2023-05-06 17:37:09
AZIHGMY6H0,Monica Estes,Send Money,0.0,200.0,9410.95,Saturday,2023-05-06 17:37:09
Z7DAAICIWE,Megan Moore,Send Money,0.0,100.0,9610.95,Saturday,2023-05-06 17:32:54
TVORRDKBUD,Michelle Juarez,Send Money,0.0,100.0,9710.95,Saturday,2023-05-06 17:31:35
9GGQ466IPN,Bell-Daniel,Till No,0.0,150.0,9810.95,Saturday,2023-05-06 17:29:05
Q2IJRZLEHI,Mpesa Charges,Mpesa Charges,0.0,6.0,9960.95,Saturday,2023-05-06 14:27:54
KYT45J8PSI,Robert Jones,Send Money,0.0,300.0,9966.95,Saturday,2023-05-06 14:27:54
AUHEGJM9ZE,Mpesa Charges,Mpesa Charges,0.0,70.0,10266.95,Saturday,2023-05-06 00:07:08
EXP2JQY4T8,"Caldwell, King and Taylor",Pay Bill,0.0,30000.0,10336.95,Saturday,2023-05-06 00:07:08
TKFX9UBWVH,"Medina, Hodges and Graves",Bank Transfer,20000.0,0.0,40336.95,Saturday,2023-05-06 00:05:47
H5ZWZVNZ7B,Patrick Ltd,Till No,0.0,400.0,20336.95,Friday,2023-05-05 19:43:37
1NRARWE2O9,Kaitlin Sanford,Send Money,0.0,80.0,20736.95,Friday,2023-05-05 18:13:10
AX8GX11GI6,Mpesa Charges,Mpesa Charges,0.0,6.0,20816.95,Friday,2023-05-05 12:19:31
SDYS53Z4ZA,David Martinez,Send Money,0.0,420.0,20822.95,Friday,2023-05-05 12:19:31
13QL8S9ZZF,Nichols LLC,Till No,0.0,1800.0,21242.95,Thursday,2023-05-04 23:03:04
A6VRJG17CP,Michael Sanchez,Send Money,0.0,70.0,23042.95,Thursday,2023-05-04 20:17:40
HWMV4SONGE,Mpesa Charges,Mpesa Charges,0.0,9.0,23112.95,Thursday,2023-05-04 13:46:21
X5H3YJLZUT,"Mills, Mccullough and Brown",Pay Bill,0.0,1000.0,23121.95,Thursday,2023-05-04 13:46:21
60EWY7QDWX,Diana Oliver,Send Money,0.0,50.0,24121.95,Wednesday,2023-05-03 18:40:03
9A3Y6LWOD7,"Gomez, Rice and Simpson",Till No,0.0,4118.0,24171.95,Wednesday,2023-05-03 18:34:22
PK0VL1ISI2,Juan Richmond,Send Money,0.0,100.0,28289.95,Wednesday,2023-05-03 17:40:21
VC86SYWAH8,Edwards and Sons,Pay Bill,0.0,1500.0,28389.95,Wednesday,2023-05-03 17:29:23
Q03VQ9RQJC,Mpesa Charges,Mpesa Charges,0.0,84.0,29889.95,Wednesday,2023-05-03 16:49:53
N19EK2FI6X,"Brooks, Kelly and Bell",Cash Withdrawal,0.0,7300.0,29973.95,Wednesday,2023-05-03 16:49:53
P4Q9QBC939,"Alvarez, Mann and Taylor",Till No,0.0,1500.0,37273.95,Wednesday,2023-05-03 16:21:31
IFJQH0IV7M,Justin Thomas,Pochi,0.0,60.0,38773.95,Wednesday,2023-05-03 15:05:03
P2FBNUMYBN,Shwari Withdraw,Mshwari Withdraw,1462.0,0.0,38833.95,Wednesday,2023-05-03 15:00:41
MYOKVNO5IU,"Robles, Kelley and Barr",Till No,0.0,950.0,37371.95,Wednesday,2023-05-03 14:43:22
ZC9JTEFHVX,Krueger-Best,Till No,0.0,20.0,38321.95,Wednesday,2023-05-03 14:01:50
OSYPFMGVWC,Mpesa Charges,Mpesa Charges,0.0,22.0,38341.95,Wednesday,2023-05-03 13:53:06
24UCBDN4ZN,Nathan Spencer,Send Money,0.0,1450.0,38363.95,Wednesday,2023-05-03 13:53:06
Q6W8TT4T3U,Michael Sanchez,Send Money,0.0,90.0,39813.95,Tuesday,2023-05-02 20:18:16
ZAQIAGZ2MY,"Ho, Howell and Welch",Till No,0.0,250.0,39903.95,Tuesday,2023-05-02 20:12:47
RY4SVIPTVK,Mpesa Charges,Mpesa Charges,0.0,6.0,40153.95,Tuesday,2023-05-02 18:35:15
LAFN64JF8N,Daniel Ellis,Send Money,0.0,170.0,40159.95,Tuesday,2023-05-02 18:35:15
O52T1XRTHE,Kayla Morris,Send Money,0.0,50.0,40329.95,Monday,2023-05-01 19:24:57
R00DT0RC4X,"Gomez, Rice and Simpson",Till No,0.0,1743.0,40379.95,Monday,2023-05-01 19:15:21
MU40KOARUJ,"Keith, Phillips and Singleton",Pay Bill,0.0,4100.0,42122.95,Monday,2023-05-01 15:47:08
BU3IIXVA9I,Mpesa Charges,Mpesa Charges,0.0,12.0,46222.95,Monday,2023-05-01 15:37:13
3PHLGWTGV5,Erica Smith,Send Money,0.0,740.0,46234.95,Monday,2023-05-01 15:37:13
Q20C0JOBO3,Mpesa Charges,Mpesa Charges,0.0,51.0,46974.95,Monday,2023-05-01 14:44:27
3JUFS3ORZA,Joseph Perez,Send Money,0.0,3000.0,47025.95,Monday,2023-05-01 14:44:27
KBUMMQ7YWL,Dorothy Price,Send Money,0.0,3000.0,47025.95,Monday,2023-05-01 14:44:27
717I0HG9SW,Other,Other,0.0,2000.0,50025.95,Monday,2023-05-01 14:42:42
DCPRHW1FBR,Roman LLC,Bank Transfer,50000.0,0.0,52025.95,Monday,2023-05-01 14:37:42
TOEZ79AITB,Mpesa Charges,Mpesa Charges,0.0,12.0,2025.95,Sunday,2023-04-30 18:50:02
7V6HMUGZM9,Tara Shaw,Send Money,0.0,800.0,2037.95,Sunday,2023-04-30 18:50:02
0Q81DWR398,Mpesa Charges,Mpesa Charges,0.0,12.0,2837.95,Saturday,2023-04-29 21:21:35
B2FDUVMVJJ,Jessica Bryan,Send Money,0.0,700.0,2849.95,Saturday,2023-04-29 21:21:35
X6HHNCMWKI,"Mays, Bennett and Griffin",Till No,0.0,200.0,3549.95,Saturday,2023-04-29 20:49:10
84LLSM5SZZ,Villarreal and Sons,Till No,0.0,1700.0,3749.95,Saturday,2023-04-29 20:28:33
3Q14ZWPYW0,Mpesa Charges,Mpesa Charges,0.0,9.0,5449.95,Saturday,2023-04-29 17:22:18
XLSS22WGJY,Yates-Dunn,Pay Bill,0.0,1000.0,5458.95,Saturday,2023-04-29 17:22:18
63FWESXIB8,Mpesa Charges,Mpesa Charges,0.0,12.0,6458.95,Saturday,2023-04-29 15:22:50
ATTTDPW4WI,Teresa Martinez,Send Money,0.0,800.0,6470.95,Saturday,2023-04-29 15:22:50
J2LV14PFRP,Stephenson Ltd,Till No,0.0,240.0,7270.95,Saturday,2023-04-29 10:05:33
UMT6GP2XOB,"Ellis, Glenn and Ayers",Till No,0.0,200.0,7510.95,Saturday,2023-04-29 10:03:49
V1QGK9CRH7,Mcgee-Palmer,Till No,0.0,210.0,7710.95,Saturday,2023-04-29 10:02:13
ODEX259P59,Mpesa Charges,Mpesa Charges,0.0,32.0,7920.95,Friday,2023-04-28 20:40:12
99AQEFCZ11,Matthew Fitzgerald,Send Money,0.0,2230.0,7952.95,Friday,2023-04-28 20:40:12
O16YC8PJU1,Griffin-Combs,Bank Transfer,10000.0,0.0,10182.95,Friday,2023-04-28 20:34:50
992IPB6TRJ,Mpesa Charges,Mpesa Charges,0.0,32.0,182.95,Friday,2023-04-28 15:43:26
RD6PH1H3MG,Andrew Weaver,Send Money,0.0,1808.0,214.95,Friday,2023-04-28 15:43:26
GY9PDQXQW5,Shwari Withdraw,Mshwari Withdraw,500.0,0.0,2022.95,Friday,2023-04-28 15:43:02
DSKU5EJ6U5,Mpesa Charges,Mpesa Charges,0.0,4.0,1522.95,Friday,2023-04-28 09:22:21
IUK7Z8RDJK,White-Fowler,Pay Bill,0.0,500.0,1526.95,Friday,2023-04-28 09:22:21
2JXC0M7SQE,Mpesa Charges,Mpesa Charges,0.0,32.0,2026.95,Thursday,2023-04-27 18:54:02
Q58U7J1X7Z,Kristin Gregory,Send Money,0.0,1970.0,2058.95,Thursday,2023-04-27 18:54:02
ZLVKBQ6O51,Mpesa Charges,Mpesa Charges,0.0,87.0,4028.95,Thursday,2023-04-27 12:11:21
ADCZ4NFXSJ,Jordan Rodriguez,Send Money,0.0,10000.0,4115.95,Thursday,2023-04-27 12:11:21
YRRHXQOARK,Shwari Withdraw,Mshwari Withdraw,10000.0,0.0,14115.95,Thursday,2023-04-27 12:10:51
MF6PKN9KF1,Michael Sanchez,Send Money,0.0,80.0,4115.95,Wednesday,2023-04-26 19:14:59
UE59L1LU82,Mpesa Charges,Mpesa Charges,0.0,22.0,4195.95,Wednesday,2023-04-26 15:04:32
2TRCDTTN05,Vincent Sanders,Send Money,0.0,1485.0,4217.95,Wednesday,2023-04-26 15:04:32
7I3H3WXDVX,Mpesa Charges,Mpesa Charges,0.0,55.0,5702.95,Wednesday,2023-04-26 12:35:35
82ZH5NXSJV,Joseph Perez,Send Money,0.0,5000.0,5757.95,Wednesday,2023-04-26 12:35:35
WFZ6HCO9K9,Dorothy Price,Send Money,0.0,5000.0,5757.95,Wednesday,2023-04-26 12:35:35
CFXQG2Z2YD,"Johnson, Craig and Garcia",Till No,0.0,60.0,10757.95,Wednesday,2023-04-26 11:04:13
M7XBIOF4Q8,Michael Sanchez,Send Money,0.0,50.0,10817.95,Tuesday,2023-04-25 20:02:18
8ESWE8GT6K,Baker-Franco,Till No,0.0,100.0,10867.95,Tuesday,2023-04-25 19:59:34
H24O4GAVAY,Mpesa Charges,Mpesa Charges,0.0,22.0,10967.95,Tuesday,2023-04-25 12:44:00
1SOMBRBAJZ,Jane Yoder,Send Money,0.0,1291.0,10989.95,Tuesday,2023-04-25 12:44:00
H4JI4CE29L,"Hill, Matthews and Martin",Till No,0.0,300.0,12280.95,Monday,2023-04-24 19:49:52
ZDE7JJB9K7,Alicia Chapman,Send Money,0.0,100.0,12580.95,Monday,2023-04-24 18:28:58
7HN74UDYID,Mpesa Charges,Mpesa Charges,0.0,55.0,12680.95,Monday,2023-04-24 16:57:58
WE1CNXU8CF,Christopher Cox,Send Money,0.0,3900.0,12735.95,Monday,2023-04-24 16:57:58
N9GIJGDZ70,Shwari Withdraw,Mshwari Withdraw,15000.0,0.0,16635.95,Monday,2023-04-24 16:56:13
GD032G7HNE,Brent Khan,Send Money,0.0,100.0,1635.95,Monday,2023-04-24 16:53:18
H3RUIOI337,Mpesa Charges,Mpesa Charges,0.0,22.0,1735.95,Monday,2023-04-24 13:19:08
GJ3RHIC7L9,Andrew Weaver,Send Money,0.0,1445.0,1757.95,Monday,2023-04-24 13:19:08
4SQVCC8RD3,Mpesa Charges,Mpesa Charges,0.0,32.0,3202.95,Sunday,2023-04-23 16:56:04
WHD3W6CO4Y,Angela Bowers,Send Money,0.0,1693.0,3234.95,Sunday,2023-04-23 16:56:04
WRUU26A2BT,Mpesa Charges,Mpesa Charges,0.0,6.0,4927.95,Sunday,2023-04-23 13:45:11
GZ5XIK5J5W,Jacob Marshall,Send Money,0.0,250.0,4933.95,Sunday,2023-04-23 13:45:11
HI7NM5BNZS,Mpesa Charges,Mpesa Charges,0.0,12.0,5183.95,Saturday,2023-04-22 16:54:17
ZKCJYNJJ4J,Matthew Price,Send Money,0.0,860.0,5195.95,Saturday,2023-04-22 16:54:17
PILAIBFAGJ,Mpesa Charges,Mpesa Charges,0.0,19.0,6055.95,Saturday,2023-04-22 12:34:00
JF2ZZ0MSUV,"Peterson, Welch and Cisneros",Pay Bill,0.0,1600.0,6074.95,Saturday,2023-04-22 12:34:00
G8DM7W4R0C,Stephanie Reyes,Send Money,0.0,50.0,7674.95,Saturday,2023-04-22 11:25:15
IZ736NQWMB,Jones-Anderson,Till No,0.0,4500.0,7724.95,Friday,2023-04-21 22:36:12
CAH35AVQBT,Jeremy Simmons,Receive Money,900.0,0.0,12224.95,Friday,2023-04-21 22:25:32
9DVKH4J0ME,Hector Kramer,Receive Money,1200.0,0.0,11324.95,Friday,2023-04-21 22:23:40
60LZS0FY65,Theresa Kelly,Receive Money,1200.0,0.0,11324.95,Friday,2023-04-21 22:23:40
QQBDGEY923,Michael Suarez,Receive Money,1500.0,0.0,10124.95,Friday,2023-04-21 22:22:23
C58MY6OIQJ,Derrick Fischer,Receive Money,1500.0,0.0,10124.95,Friday,2023-04-21 22:22:23
R8KVC8JZ0R,Mpesa Charges,Mpesa Charges,0.0,12.0,8624.95,Friday,2023-04-21 18:50:38
D9IKNT0GAH,Jennifer Irwin,Send Money,0.0,740.0,8636.95,Friday,2023-04-21 18:50:38
721BY8GV2X,Mpesa Charges,Mpesa Charges,0.0,6.0,9376.95,Friday,2023-04-21 16:20:20
V2VZO66P1B,Lisa Sanchez,Send Money,0.0,150.0,9382.95,Friday,2023-04-21 16:20:20
W0N57I7XFM,"Ho, Howell and Welch",Till No,0.0,110.0,9532.95,Thursday,2023-04-20 21:02:16
YHIYTB5DGE,Mpesa Charges,Mpesa Charges,0.0,6.0,9642.95,Thursday,2023-04-20 20:58:52
I5TZSPE0BX,Richard Pacheco,Send Money,0.0,450.0,9648.95,Thursday,2023-04-20 20:58:52
CZ4ITSI5RW,"Carlson, Smith and Thomas",Till No,0.0,198.0,10098.95,Thursday,2023-04-20 20:15:58
2F8DENRTGD,"Carlson, Smith and Thomas",Till No,0.0,1562.0,10296.95,Thursday,2023-04-20 20:14:57
VH0XUIQFKS,Shwari Withdraw,Mshwari Withdraw,10000.0,0.0,11858.95,Thursday,2023-04-20 20:13:25
DF50PK1Y0W,Cynthia Gomez,Pochi,0.0,60.0,1858.95,Thursday,2023-04-20 19:45:06
G4FKI5FN7D,Mpesa Charges,Mpesa Charges,0.0,6.0,1918.95,Thursday,2023-04-20 18:06:25
3JM3SIVOOL,Vickie Gutierrez,Send Money,0.0,450.0,1924.95,Thursday,2023-04-20 18:06:25
RAKMRZ2J1F,Mpesa Charges,Mpesa Charges,0.0,12.0,2374.95,Wednesday,2023-04-19 22:31:18
RJW5MWBT8D,Joseph Perez,Send Money,0.0,900.0,2386.95,Wednesday,2023-04-19 22:31:18
WM7J0YG2PC,Dorothy Price,Send Money,0.0,900.0,2386.95,Wednesday,2023-04-19 22:31:18
9U9A53SNTT,Michael Sanchez,Send Money,0.0,100.0,3286.95,Wednesday,2023-04-19 18:12:37
TGFGQ7MSD5,Shawn Hamilton,Send Money,0.0,80.0,3386.95,Wednesday,2023-04-19 18:10:20
ZKFWDVKQ0Z,"Anderson, Thompson and Rogers",Till No,0.0,400.0,3466.95,Wednesday,2023-04-19 18:04:22
PZS1XIWXWK,Mpesa Charges,Mpesa Charges,0.0,6.0,3866.95,Tuesday,2023-04-18 18:45:38
GID9MKPPZT,Shawn Hamilton,Send Money,0.0,120.0,3872.95,Tuesday,2023-04-18 18:45:38
72WOTO0CXV,Mpesa Charges,Mpesa Charges,0.0,97.0,3992.95,Tuesday,2023-04-18 18:31:09
V565KGTDUQ,Christopher Cox,Send Money,0.0,14000.0,4089.95,Tuesday,2023-04-18 18:31:09
CJUSQ44Y9P,Shwari Withdraw,Mshwari Withdraw,15000.0,0.0,18089.95,Tuesday,2023-04-18 18:27:18
QU5FBXBBUB,Mpesa Charges,Mpesa Charges,0.0,4.0,3089.95,Tuesday,2023-04-18 10:01:29
PJWOOJ5LN3,White-Fowler,Pay Bill,0.0,500.0,3093.95,Tuesday,2023-04-18 10:01:29
GIXWABVBWK,"Ho, Howell and Welch",Till No,0.0,210.0,3593.95,Monday,2023-04-17 20:07:28
RIP9RRJV4H,"Johnson, Craig and Garcia",Till No,0.0,60.0,3803.95,Monday,2023-04-17 20:05:09
FAQ027Y3H9,James Moreno,Send Money,0.0,80.0,3863.95,Monday,2023-04-17 19:50:11
4Z5H83VRHU,Rose Reyes,Send Money,0.0,100.0,3943.95,Monday,2023-04-17 17:04:19
XRNAQ6SH1Z,Reid Ltd,Pay Bill,0.0,500.0,4043.95,Monday,2023-04-17 16:50:25
3FL5DA0UCR,Kevin Flores DDS,Send Money,0.0,100.0,4543.95,Monday,2023-04-17 15:50:24
